Package name,Reviewer name,Review,Rating
com.bodybuilding.rise,nilesh dhiman,Good app but basic features like searching is missing in the app. Looking for a specific training program is a task because you can't search by the program name,3
com.bodybuilding.rise,James Mock,Easy to use this good plans,5
com.bodybuilding.rise,Steve Horne,I tried the free trial and i found it is a really good app makes my workouts so much easier has useful information im learning alot it also has heaps of workouts to pick from im now subscribed and really enjoying it,5
com.bodybuilding.rise,Thomas Keogh,Helps keep my fitness goals on track!,4
com.bodybuilding.rise,Camden Johnson,I love Hannah Eden! Body fit really simplifies working out,5
com.bodybuilding.rise,Grigore Fuiorea,I just can't log in what's going on,1
com.bodybuilding.rise,Kristi Schulze,"I've used a couple different apps and have found this one is best. I tried BBX by Christmas Abbott and found that was a waste of money as well as 8Fit. The only things preventing 5 stars are 1. The occasional freezing of the app - but it picks you right back up where you left off, & 2. You can not be logged on to more than one device. I tried opening it on my phone and tablet at the same time and it wouldn't let me. I use the Hannah Eden programming where she has 3 demonstrated levels of fitness",4
com.bodybuilding.rise,Karla Waters,Great choices for all fitness levels.,5
com.bodybuilding.rise,jusjee,Probably the best app out there.,5
com.bodybuilding.rise,Garrett Fleming,"Best workout app. I've used. Just wish that the ""save and go to next set"" and ""next exercise"" buttons were in different places or different colors cuz I hit ""next exercise"" by accident all the time.",4
com.bodybuilding.rise,Zachary Clifford,Great app! It has great instructional videos for all workouts and the workout plans are very in depth.,5
com.bodybuilding.rise,Sean Smith,Good motivator and does the planning for you. Just select a program and lift.,5
com.bodybuilding.rise,Pat Hanlon,Paid only,1
com.bodybuilding.rise,Ranferi Rabiela (Ran),"I have been using body space for some years, maybe you can get some features from there like photos and sync workouts, track weight and body fat. Also it's easier to see the picture of the exercises in the tracking form as reference.",3
com.bodybuilding.rise,Camila Gomes,The FYR plan is awesome!,5
com.bodybuilding.rise,Zachary Griffith,"The only problem with this app so far is the program I chose, the video demonstrates didnt match up with the written description in the beginning of the program.so the quick video review was a waste",4
com.bodybuilding.rise,Renee Tufo,Lovelovelove!!⭐⭐⭐⭐,5
com.bodybuilding.rise,James Schiavoni,Would be a lot better if they would include the videos with the programs. Started doing FST-7 and they even tell you to refer to the video. 90 dollars for bodyfit and can't add that to it. I had to try to find the videos on YouTube. .,2
com.bodybuilding.rise,Ryan Alaan,"What does a 5* app look like? Anyway, I digress. I haven't had any problems like the previous couple reviews I saw had and have been using it for 4mo. My only notable problem is it seems like it's locked to 3 circuits when the program I'm currently following says I can do up to 5? But there's no option to add more. Other than that, I don't have any qualms yet. 👍 It could use like a notepad or something for in-app macro/meal logs or some kind of recorder. I just use my phone's calculator+note.",4
com.bodybuilding.rise,Emma Blackshaw,Amazing app for tracking,5
com.bodybuilding.rise,Damon Krause,App worked great until 7/27/2020 and it won't even log me in now.,4
com.bodybuilding.rise,Lolita Southwell,"Easy to use, nice quick access to plans, however sometimes resets and personal information is lost and have to create a new account.",4
com.bodybuilding.rise,Robert Miles,Works well. I have paid more for similar apps. Good for those with some experience. Not sure if they have coaching or not. Get some coaching if you are new to these sort of workouts.,5
com.bodybuilding.rise,Muhammad Bin Naveed,"Slow as a sloth. 5 months ago, it used to work perfectly fine, but now, It's so slow that I can't even access the app fo a minute or two & when I finally get ""access"" to the all access, it starts lagging and I can't open anything without waiting long for it. I am disappointed. Please do something about it...",1
com.bodybuilding.rise,Anthony Lapila,"Very glitchy lately. First it was the login issue a few days back. Now it's not recording my sets and reps until I enter them 5-6x, then when it finally goes through it records all 6 and skews my numbers. Really hope this can be fixed for a paid-for application.",2
com.bodybuilding.rise,Gabriel BatistaVillar,Amazing good!!!,5
com.bodybuilding.rise,hitesh gupta,Not at all good experience i thought now you people would have changed the subscription of the plans as per the current scenario but i was wrong. One star just because of this.,1
com.bodybuilding.rise,Dan Hoppe,A much better app.,5
com.bodybuilding.rise,Travis Bell (taco_bandit_77),It's Fixed!! I can log in and track my gains again. Thank you,5
com.bodybuilding.rise,Muhammad Hashim Vapiwalla,"Excellent app. I m from Karachi, Pakistan. It is very expensive as my currency is concerned, but it is an amazing app. I hope it will be modified and updated regularly.",5
com.bodybuilding.rise,Jesse Gillies Photo,"Use to think this app was great, last year (2019) it looked and operated completely different to the way it does now (infact it was so good I wrote a review about how much I enjoyed it) I dont know what's happened to it now but I cant even view my profile or workout history anymore just a list of recommended workouts the app is completely different to what it previously was? Considering never returning to this platform!",1
com.bodybuilding.rise,logan barker,If I could give it 0 I w ould. The website said by paying for the plus membership that I would have access to all these workouts and now after spending my money it's telling me I need to upgrade to the elite. All it did was steal my money.,1
com.bodybuilding.rise,Sukhmani Kaur,"There is sometimes issue with login, otherwise it's a great app!",3
com.bodybuilding.rise,Ryan Bangay,They fixed the issue I was complaining about so 5 stars for the app and also the Devs,5
com.bodybuilding.rise,Anthony Hernandez,"Very good, been using a month and only had 1 issue with it not starting in the morning which was a little frustrating. Also, can't look back at lifting history in some super sets, other then that, app would have been a 5 star. Lift On!",4
com.bodybuilding.rise,J F,Good app. Has its flaws . Updates about web maintenance would be nice . Since the update the routines have changed and recorded history is changed . But all in all good app,4
com.bodybuilding.rise,Meet Patel,Best app,5
com.bodybuilding.rise,Marisa Martucci,Great workouts available,5
com.bodybuilding.rise,Neville Sicard-Gregory,"Great app that I would recommend to a friend. Would give a 5 except for; 1) there seems to be system issues slowing down the performance or not allowing me to actually use some features. 2) On some of the programs that I had to pay for, the inputs don't match the workout. On my treadmill exercise today it asked me to enter reps and wouldn't let me enter my time. Overall great app worth the money.",4
com.bodybuilding.rise,petar miljevic,"Edit: just as it appeared, the problem disappeared all on it own. The app is awesome again!",5
com.bodybuilding.rise,Jay Bourke,This is a great app generally speaking. Nonetheless at least once a week I cannot log in to the app to do the workout. I'm having to screenshot the exercises in advance to avoid this issue.,3
com.bodybuilding.rise,Raani Lal,Still like this app! HOWEVER IS THERE A GLITCH? I CANNOT LOGIN. I CAN ONLY LOGIN VIA WEBPAGE AND ALL MY PAID PLANS ARE GONE. WHEN WILL THIS BE FIXED.. REALLY DONT WANT TO BUY THE CHRIS HEMSWORTH APP. . .,5
com.bodybuilding.rise,DMC,"I created 3 accounts here after my BodySpace app crashed and I can't get past the login screen. I can't access any info from either app. I can't get past the login either time with this app. Seems to work for everyone else but me, I guess. I was looking forward to using it",1
com.bodybuilding.rise,Kyle Kositz,Received an update. Now I can't get past the login screen. Galaxy Note 10+ 5g. I have a paid membership.,1
com.bodybuilding.rise,San Phillips,"I cannot log in at all today. Usually, this app is OK, although it doesn't like some devices.",3
com.bodybuilding.rise,Rans Reformado,Having a hard time logging in. It logged out by itself.,4
com.bodybuilding.rise,Danielle Hawley,It wont allow me to log in or do anything have been a member for years,1
com.bodybuilding.rise,Rishi R B,"Guys first off totally dig your website & the YouTube page & the IG , Now the app too , have been doing kris's 4weeks to shred & lovin it ! , But idk why I have been logged out from the app since this morning haven't been able to log back in ever since , tried everything clear cache , app history , uninstall & reinstall nothing works , help me out guys ASAP ! :)",4
com.bodybuilding.rise,filip andreassen,Absolute garbage,1
com.bodybuilding.rise,Jordan Hansen,"I always have issues with this app. Been using on and off for 5 years, Everytime things are going well something changes and they make ""improvements"" and boom there are issues. About to cancel my subscription if they can't figure their stuff out.",1
com.bodybuilding.rise,Denise Russell,Been having some log-in issues and I can't access my account,3
com.bodybuilding.rise,Pratyush Midha,"Extremely slow, laggy performance. Get logged out intermittently. Over the last 12 hours have not even been able to log in despite resetting the password. Delivers a pathetic user experience. Looks like it is not even a native app, seems like a hybrid app wrapping the website content in a wrapper. Will be forced to cancel the subscription if they don't offer an immediate fix.",1
com.bodybuilding.rise,Emily Morris,"Great app till it signed me out and now I am having trouble signing back in. Tried everything, even a new account.",4
com.bodybuilding.rise,Khulood Homoud,"The app isn't working, and I have subscribed 💔",1
com.bodybuilding.rise,jahanghir,"Awful app, I recently signed up to their service and literally cannot access anything in the app. It doesn't even let me login. I have reset my password twice but the app still doesn't let me login. I then try it on my laptop and get the same thing. Thank God it's a free trial because I will definitely not be subscribing to this awful service. Lastly when trying to access a workout it asks for another free trial which I already subscribed for.",1
com.bodybuilding.rise,foreign bear,"Been a user of the site for ages. Had to recently change my password. Unable to login into the app. Tried multiple times, doesn't work. Best of luck",1
com.bodybuilding.rise,Marquis Maxie,Trying to log in to my account using facebook and it is not letting me in. I pay monthly for this app and now it does not work,1
com.bodybuilding.rise,Alexandros Kritiotis,Have an active subscription but when trying to login via email or Facebook nothing happens. Was working fine during trial,2
com.bodybuilding.rise,jason hammer,Suddenly I can't log in. Lame.,1
com.bodybuilding.rise,Veeresh Buyya,Loved this app but after 4-5 months am unable login into the app,3
com.bodybuilding.rise,Anthony Ward,"I've used the app every day for the last month and a half with no issues. Now, suddenly, I can't login. When I try, the login page just keeps refreshing. And, when I tried to utilize the developer contact, the email just gets returned as undeliverable. So, now it seems the only way to get developer attention is to write a bad review?",1
com.bodybuilding.rise,Bob Weishar,"Buggy app. Login is currently not working, and app tracking is really miserable.",1
com.bodybuilding.rise,H A,Need improvement Sometimes I can't sign in Can't save my workout completion It gave me only the recommended workout and sign out option,3
com.bodybuilding.rise,Christopher peralta,Great recipes also,5
com.bodybuilding.rise,mohamed alshamsi,Excellent program,5
com.bodybuilding.rise,Brett Post,"Used to be better, for some reason the latest version made accessing your history on each lift way way harder. You have to search for it now and it used to be just right there with each lift. Bizarre and clunky now.",3
com.bodybuilding.rise,Luke Bartlett,Easy to use and has great workout choices.,5
com.bodybuilding.rise,Charlie Hine,This has loads of information for newcomers and experienced individuals for both weight training and nutrition I doubt if there's another app that even compares.,5
com.bodybuilding.rise,Silvio,Good app but I really need to swap exercise also on supersets and that doesnt seen feasi ble. is there a technical limitation or will be developed in the future? thanks!,4
com.bodybuilding.rise,William W,"Good app, would be 5 stars if it made a sound when the rest timer is up so I can set my phone down earlier and be ready for the next set.",3
com.bodybuilding.rise,Kathryn Elgin,"Great, I can log everything w/o having to bring paper and pencil, I love that I can pull up my wo on my phone while I'm in the gym instead of having to print them. I also enjoy a challenge and these workouts definitely bring that to the table. I am currently doing 'The Shortcut to Shred' with Jim Stepponi; I like that it is non-stop with cardio in btwn reps... Update, I just had a baby via C-section and was restricted from wo. I renewed my subscription asap and love that there are home wo!)",5
com.bodybuilding.rise,kurt shepherd,Makes it easy for working out in my home gym music and a plan with a digital tracker all convienet. It even has built in weight timers. Personally it's a big win for me.,5
com.bodybuilding.rise,Kris L'Hirondelle,Pages would not load up at all tried a couple times.,1
com.bodybuilding.rise,Arnaldo Bertoli,"I can't say this enough. Amazing workout app. Motivate me, keeps track of everything and the simple fact that makes every rep and set count because of the way that it was made.",5
com.bodybuilding.rise,Jordan Shaffer,Awesome,5
com.bodybuilding.rise,Jayson ODonnell,Best training app 👌 💪 ever made,5
com.bodybuilding.rise,Brian Patterson,Amazing,5
com.bodybuilding.rise,Jeremy Logan,"App crashes all the time, very slow, very unresponsive. Have to tap simple links and buttons multiple times before it works. I have a newer phone too. Just a poorly built app, time to find a new team of developers.",2
com.bodybuilding.rise,G s,Absolutely incredible,5
com.bodybuilding.rise,Nick Channell,Legit workouts! Love Jym workouts!,5
com.bodybuilding.rise,Randy Mejia,"Downloaded the app and bought a years worth membership. Havent been able to use it since. It keeps telling me there is an invalid time stamp, but when I open it up on a browser it works just fine. But the app is much better than the browser. I have contacted customer service many times, updated the time zone on my phone nothing seems to work. I am unable to get a refund so I have no other choice but to use it on a browser which isn't convenient or as easy to use. Be cautious when purchasing.",1
com.bodybuilding.rise,Adam Whalen,4/5 overall. 5/5 for all of the workouts available. 3/5 for the tracking tool. My workouts keep cutting off on the 2nd or 3rd circuit of a 5 circuit workout.,4
com.bodybuilding.rise,Auto motorz,So far good. 2 days in.,5
com.bodybuilding.rise,Emmanuel Gartei,Very useful and easy to navigate,5
com.bodybuilding.rise,Mikhail Moran,Best ever,5
com.bodybuilding.rise,Swolls,"I absolutely love it. It's a dream come true to have such highly detailed workout plans readily available on my phone. Not only that, but the deeply integrates workout tracking functionality is as good as I could ever imagine it getting. I can have every set I've ever done tracked and saved for every workout I've ever done. Top class technology. Also having a video of each movement and how to do it further cements the fact that this app is the creme of the crop. Phenomenal. Great work guys.",5
com.bodybuilding.rise,MandJ Z,Doesn't work. I select a workout and a white screen appears forever....,1
com.bodybuilding.rise,Suzana Abu Samra Katsouri,"This is just Awesome no any other workouts showed me such results in short time, i feel awesome, worth every penny!!! Thank you Hannah.",5
com.bodybuilding.rise,Martin Meli,"Cannot delete sets, cannot input workouts for past days; most free apps allow these functionalities. Requires internet connection and a login to function.",1
com.bodybuilding.rise,Ian MacGregor,"App is useless unless you pay. I couldn't find any way to skip the routines and add my own workout - the ""skip"" button just takes you back to the routines.",1
com.bodybuilding.rise,Marcos Rodrigues,Ótimo,5
com.bodybuilding.rise,tammy aponte,Love Hannah Eden!,5
com.bodybuilding.rise,Tokunbo Mosimabale,Awesome workouts,5
com.bodybuilding.rise,Destinee Chew,Needs work. I have yet to be able to make it through a whole workout video without it saying oops there's a problem. I've also had an iPhone and a Google phone and it did it with both. You guys should have an autofill for the tracking my workout for the videos. The workouts themselves are fantastic. Still worth it to me.,2
com.bodybuilding.rise,Shelby Scott,Phenomenal programs. Awesome results. This is definitely worth the money.,5
com.bodybuilding.rise,Joe Murphy,"It has helped me know which muscles to work, and its in a order that gives your muscles group to rest before you hit it again.",5
com.bodybuilding.rise,Garrett Beiningen,Always ready. Always there,5
com.bodybuilding.rise,chris gonzales,Nice easy to use,4
com.bodybuilding.rise,Nirmal Krrish,Loving it,5
com.bodybuilding.rise,Kurt Kearney,The app and exercise program does what they promise.,5
com.bodybuilding.rise,Robert muirhead,"Loving the app, guides, advice, quality package 👌",5
com.bodybuilding.rise,alissad22,App has a great selection of workout plans and instructions. I like that you can track workouts. Just wish you could also track food on it.,4
com.bodybuilding.rise,phinn markson,Super helpful. Not the most user friendly as far as navigation goes though if youre using multiple plans.,4
com.bodybuilding.rise,Christian Carrillo,Pretty basic,3
com.bodybuilding.rise,Chase Shipley,"Worth every penny. I'm crazy OCD and have never been able to construct a workout plan that satisfied me. But this app allows me to entirely focus on my workout every time I go in, without the added stress of constantly sussing out the myriad of details associated with a proper scientific workout based on my workout goals. I recommend the Jay Cutler Living Large Trainer for building mass.",5
com.bodybuilding.rise,Beaux Bruggman,"The new look is nicer, but I hope they bring back the notes section. Also, the app doesnt track the weight anymore, which was a nice feature.",4
com.bodybuilding.rise,B P,"Cool app, great programs. A lot to choose from. WAY cheaper than a personal trainer!",5
com.bodybuilding.rise,Emily Stapley,I've the different workouts and the option to move forward or rest. Very motivational and a workout I can get through quickly before work.,5
com.bodybuilding.rise,Andrew Burks,Great value but rest timer is faulty,4
com.bodybuilding.rise,Tom Fisher,I love the workout tracking!,5
com.bodybuilding.rise,Megan Forster,Great workouts very motivating!,5
com.bodybuilding.rise,Jadeh Isabell,The routines are pretty good,5
com.bodybuilding.rise,Ryan Morrow,"Has instructional videos, timers, and a lot of plans to choose from. Does well for me and the home gym. The only addition I wish it had would be an exercise substitute option. The app may have that, I may just not know how to use it.",5
com.bodybuilding.rise,Chad!,This really pushes you. Way better than the men's health app.,5
com.bodybuilding.rise,عبدالرحمن التركستاني,Excesises was great and with in 30 min I think I dont need a jym. But the diet plan I think I am nut familier with tufu and they should have variety of meals,5
com.bodybuilding.rise,Kenneth Freeman,"Holy cow, Awesome!",5
com.bodybuilding.rise,Daniel Swan,The rest timer actually works unlike body space,4
com.bodybuilding.rise,C.J. H.,Easy to track + Effective workouts,5
com.bodybuilding.rise,David Stewart,This app is awesome unless you hit the back button by accident then your 2hr workout is deleted. Also you cannot create your own workout so this is useless if you want to do your own thing.,2
com.bodybuilding.rise,Eric Maciuk,Used to use this app a few years ago and it was great and free. I started hitting the gym hard again and wanted to go back to this app because of how great it was for tracking your workouts and social aspects as well. Plenty of good comments here and all are accurate. I'm just sour that it's become a subscription and I have to pay money for something that used to be free. It forces you to pick a workout plan and pay money for it. I've completed several of these plans in the past for free.,1
com.bodybuilding.rise,Sally Tan,I love working out with Hannah and her team. She's a BEAST! Her positive push makes me finish every workout.,5
com.bodybuilding.rise,KAUDNOIR KAUDNOIR,Worst scam ever! They are using the pandemic as an excuse not to refund my money! The site doesn't even offer what it once did for free! Do not attempt to subscribe because it's a scam!,1
com.bodybuilding.rise,Ryan Horn,"Easy to use, glitches sometimes but so do the gains bro. Work that one out bradley Martyn",5
com.bodybuilding.rise,Lupe Gutz,It works very well for me.,5
com.bodybuilding.rise,Arno Schoenmakers,"Can't even log in to the app, tried resetting password, still nothing, so pretty much useless",1
com.bodybuilding.rise,Malcolm Cameron,The app stopped working. It has been over 24hrs since I have been able to login to the app. The slow fix is concerning and I don't believe I will be subscribing to the service in the future.,1
com.bodybuilding.rise,Griffin Webb,My app updated and now it doesnt move set to set when i hit next set button it goes to the next exercise,1
com.bodybuilding.rise,Richard,App doesn't work which sucks because I pay for this site. I can get into the site via browser but app is not working. On any phone in our household and we have apple and droids.,1
com.bodybuilding.rise,Jamie Kruschel,Not free. Monthly or year sub required to go past the first screen.,1
com.bodybuilding.rise,Omar Taylor,Can't login despite being able to log into the website,1
com.bodybuilding.rise,Suveer Ramachandra Keshav,This app is a must to reach your fitness goals!! I said it's a MUST to use. I cant thank the developers and the coaches enough.,5
com.bodybuilding.rise,Kb Rocco,Overview videos for lee labrada's program don't match the exercise break down.,3
com.bodybuilding.rise,Kristen Ray,Highly recommend this app. Well worth the money.,5
com.bodybuilding.rise,Erric White,"great app, excellent improvement to bodyspace",5
com.bodybuilding.rise,Michael Thornton,I've started out at 140 pounds skinny as hell. But with this app I've exceeded my expectations,5
com.bodybuilding.rise,Adhiraj Tyagi,I'd recommend it to every single person.,5
com.bodybuilding.rise,Tristan Ferguson,"Great for looking at workouts you plan to do. Unfortunately, the stopwatch function for cardio works half the time at best. You press the Save Set button and it doesn't indicate with the green checkmark that it is saved, resulting in frustrated going back to reenter the time. Only to find out it did, in fact, save it and now you have 30 three minute cardio sets.",4
com.bodybuilding.rise,Todd Swansiger,Awesome,5
com.bodybuilding.rise,Laura Burnete,"Hanna is a beast! I absolutely love her workouts! Best at her game, no doubt",5
com.bodybuilding.rise,AlbinoRhino 1471,Never let's you sign ... sucks,1
com.bodybuilding.rise,Jasmin Clinger,"Love it! I easily get bored and want different workouts. I like many, many different options and different levels. With or without weights/equipments gym or home, there are options!",5
com.bodybuilding.rise,Shauna McTigue,"Best app I've downloaded, video guide, weight recommendation. It's really helped me and my partner get back to the gym. So many workout plans and information",5
com.bodybuilding.rise,Monty Earl,I've been using FYR and FYR2.0 so far and I'm super happy with the app. Thanks team.,5
com.bodybuilding.rise,Rhonda Coleman,Its only been 3 days on the plan but this app has been very instrumental keeping me on track,5
com.bodybuilding.rise,Kenneth Ware,Great app. I love it!,5
com.bodybuilding.rise,Jacob Paulson,Great! Just switches to different plans I have sometimes. Nbd,5
com.bodybuilding.rise,Josh Turner,Keeps me working hard and worrying less about what is next. Amazing. Totally worth it.,5
com.bodybuilding.rise,Stephen Burns,"Very good App, but I would like to post before and after pictures.",5
com.bodybuilding.rise,james horn,Great app I all find what I'm looking for,5
com.bodybuilding.rise,Robert Hancock,Very smooth,4
com.bodybuilding.rise,Randy Evans,61 years old & showing results after 2 weeks.,5
com.bodybuilding.rise,Nicholas Wulf,"For the low price, this program is an absolute must. Having many varieties of workouts and nutrition ideas at my disposal, I have never been happier nor felt better. This app made my life easy, and I highly recommend it.",5
com.bodybuilding.rise,Dana DelleMonache,Great programs at an extremely affordable price! Well worth the money!,5
com.bodybuilding.rise,J.,Awful app.,1
com.bodybuilding.rise,Moise Stael Dantes,Awesome!,5
com.bodybuilding.rise,Mohammed Shamiyeh,Nice app,5
com.bodybuilding.rise,Mr Superman,Awesome app,5
com.bodybuilding.rise,F N,Keeps me going !,5
com.bodybuilding.rise,Evan Harper,"Very well layed out and has everything you need from a fitness app. The workouts, demos of the exercises if you don't know them, trackers for your workout, timer, access to many different workouts for anything you need and all in an easily accessible format. Fantastic.",5
com.bodybuilding.rise,Paul Bradley,Good app,4
com.bodybuilding.rise,Austin Babb,Great app,4
com.bodybuilding.rise,Stephanie Lemoine,"Love it, keeps it easy to just workout!",5
com.bodybuilding.rise,__star__ trek__,Not bad,5
com.bodybuilding.rise,Cassandra Bardi,There are so many options for whatever workout you're looking for. I love that i can do it at home or the gym. The trainers are so motivating,5
com.bodybuilding.rise,Bernard Del,Best tools to get in shape pretty good during corona season,5
com.bodybuilding.rise,jillian Pollock,Brilliant,5
com.bodybuilding.rise,Julie Lee,I love that I have this ro help me stay on track and to push me. It's helping me achieve my fitness goals.,5
com.bodybuilding.rise,Hannah Race,Love the app. So many different programs to choose from and very affordable,5
com.bodybuilding.rise,Luke Small,Awesome way to track my workouts.,4
com.bodybuilding.rise,Jeremy Stoots,"Just started with this app, and thus far I am really enjoying it",4
com.bodybuilding.rise,Greg Brooks,Charged for full year without trial period. Sham!,1
com.bodybuilding.rise,Elektra 555,Easy to use and follow along,5
com.bodybuilding.rise,LaRosa Barnes,Slow to start up is the only issue,4
com.bodybuilding.rise,Rachel Munoz,"Should be able to access the workout without the timer starting, or be able to pause. Would like to be able to put time per circuit in. Otherwise, it's okay",2
com.bodybuilding.rise,Vontresse Thomas,Easy to use and track workouts.,5
com.bodybuilding.rise,Philip Ramirez,Easy to follow work outs. I love the fact there are programs with no equipment necessary. Best fitness app I've ever used.,5
com.bodybuilding.rise,Kedar Deore,Woefully unreliable,1
com.bodybuilding.rise,Andrew Richardson,"Awesome app, great tracking system and lots of plan options",5
com.bodybuilding.rise,Rohit Patel,Awesome,5
com.bodybuilding.rise,Rhonda Thomas,"Haven't been on here in a year, but I'm loving the changes!!",5
com.bodybuilding.rise,Kyle Rader,After installing the app and creating an account using my email I chose lose weight and the app says it finds six recommended workouts and then goes to a blank page that doesn't load anything. Clicking see all doesn't do anything and clicking back goes back to the beginning so the app is completely unusable.,1
com.bodybuilding.rise,SHIELD CYBER SECURITY,Love it!!!,5
com.bodybuilding.rise,elaine garcia,Sometimes doesn't save my workouts But overall good app,4
com.bodybuilding.rise,Dustin,Great,5
com.bodybuilding.rise,Nick Schenck,Elevates your fitness game with creative tricks and elite trainers. Wish the app was more flexible when you decide rest and workout according t ok the schedule but overall it's easy to trpubleshoot.,4
com.bodybuilding.rise,Trevor Myers,Love the app! Can't maintain normal workouts without it anymore!,5
com.bodybuilding.rise,"Mervin Morgan, Jr.",Really easy to use. Saves ur workout plan for you. We're able to have multiple workout plans in the app at the same time. So I can track my workouts as well as she can. It's just good. Try it.,5
com.bodybuilding.rise,Caleb S,Super good,5
com.bodybuilding.rise,lakhssassi Mohammed Karim,Excellent workout programs.,4
com.bodybuilding.rise,Kiri Mcguire,"So far I've tracked 2 works -1 was an ab thing. Not amazing and pretty repetitive so I got a little bored. But the other one was with Hannah- 5 30min workouts a week for a month. After week 2 I could start seeing results in terms of muscle definition. Was was really disappointed that my gym closed as I knew I would lose a lot of results that I worked really hard for, but this app has helped me stay on track so far. No regrets! Really happy with my purchase of this app so far :)!",5
com.bodybuilding.rise,Bryant,I can't log into my account!,1
com.bodybuilding.rise,Jonathan Crockett,Love it. Great motivation,5
com.bodybuilding.rise,Jo-Marilyn Du Preez,Pushing me hard! I love it!,5
com.bodybuilding.rise,Jeffrey Oliver,For the money this place has the best workout programs for any level. Have to be self motivated to keep up,5
com.bodybuilding.rise,Reece Bunnage,"Great app for workouts. Has a generous subscription and great workouts from professionals for whatever your fitness goal is. Has muscle building, weight loss, strength building, get fit, and others. You can find single workouts or entire plans for your goals.",5
com.bodybuilding.rise,William Snyder,Love this app. Helps me keep track of progress and keep up with my goals.,5
com.bodybuilding.rise,Arial Hamel,Great app! I love being able to follow plans from people I love and track it in the same place.,5
com.bodybuilding.rise,tiffany nelms,"I've changed my email and password and it keeps promoting me to do so every time I open the app. Then, I can never get through a full work out done because it keeps crashing in the middle of it.",2
com.bodybuilding.rise,Nicholas Taylor,Great selection of workouts all with video demonstrations. Complete with hundreds of programs and nutrition plans. Great interface,5
com.bodybuilding.rise,A Google user,Fantastic App,5
com.bodybuilding.rise,A Google user,Fantastic and motivational,5
com.bodybuilding.rise,A Google user,"Feel lied too. Awesome pictures and videos promised working out with videos from elite pro bodybuilders, then after you subscribe and play the workouts, they are random small dudes that aren't even the same guys within one work out. Some are free YouTube workouts that don't match your set description.",1
com.bodybuilding.rise,A Google user,App keeps crashing in about every 8-10 min. Can't get through a workout and the workout is only available via the app.,2
com.bodybuilding.rise,A Google user,Dig it,5
com.bodybuilding.rise,A Google user,Great app,5
com.bodybuilding.rise,A Google user,Great tool,5
com.bodybuilding.rise,A Google user,Pretty good app! A few bugs that were mentioned by others. Really wish I could sort through the plans in more ways. It would also be nice if the plans I made on the website were available to select.,3
com.bodybuilding.rise,A Google user,Advertised as a free fitness app in the marketplace; only option is to pay a monthly or yearly price for literally any of the workout plans. Way too many apps that are actually free. I think this should be more upfront about being a paid app instead of displaying itself as free and then requiring payment to do literally anything after signing up/signing in.,1
com.bodybuilding.rise,A Google user,"I love this app, there's a couple of programs on here that are transformative. However, Right in the middle of one of my workouts it kept stopping the tape and I'd have to start it over again and find where I was. I also do wish that there were a couple more options as far as programs on this app.",3
com.bodybuilding.rise,A Google user,"Good workouts, but it is really subpar as a workout tracker. Would be much better if workout tracking be improved and also integrated with BodySpace.",3
com.bodybuilding.rise,A Google user,I love it!!,5
com.bodybuilding.rise,A Google user,"It is a good app, but when updates come in it erases all of our default workout programs. We cannot even access our workouts. It makes us restart our workout program which I think is a horrible update.",5
com.bodybuilding.rise,A Google user,"Absolutely useless unless you pay for an expensive subscription, smh.",1
com.bodybuilding.rise,A Google user,Uninteresting,1
com.bodybuilding.rise,A Google user,This app has went down horribly. Why isn't that i can't search for exercises like before? Where's the search button? Why do i have to go into a web browser to find the excercises that i want. On top of that i cant even add them. What the hell am i paying for then? Where are all the at home excercises via app? Umm still no search button within the app,1
com.bodybuilding.rise,A Google user,"Solid workouts, app is messy. For the first set, it features a timer for the set. The second set is preset to your prior time, so you can't time yourself while you do it. If you clear the times, another stopwatch comes up, a fullscreen one that tells you how long you should work, but it only lets you put in one set. And you lose the number of sets in the routine (and the rest time) if you use it.",4
com.bodybuilding.rise,A Google user,"I love this app even though it can be a little clunky. The reason is because It does everything I need it to. A few annoyances are that in supersets you can't add notes or see your weight history and when you are entering your weight/reps there are two options to hit ""complete"" except one takes you back a screen and forgets the data you just entered. It's also just a little non-intuitive for me overall. But that said thes are minor when compared to it's functionality. The programs are top notch!",4
com.bodybuilding.rise,A Google user,It's an amazing app. There are however a few issues. I wish I could read all the articles that is online on my app as well. There is also a bit of an error when doing more than 1 timed set where there is no button to start the timer only an option to complete but the workouts are fantastic. I use to be very fit and competed on a professional level. These last few years I've not been training and I feel like this app will get me back on track,4
com.bodybuilding.rise,A Google user,Love the videos but the playback keeps crashing in the middle of the video. I also wished they had the option to cast the video to Chromecast like they have on the computer web version.,3
com.bodybuilding.rise,A Google user,Best App,5
com.bodybuilding.rise,A Google user,Its great to have routine each day to follow!,5
com.bodybuilding.rise,A Google user,Shortcut to shred workout is awesome!!,5
com.bodybuilding.rise,A Google user,Love it I'm using this app for a year and gonna keep continue,5
com.bodybuilding.rise,A Google user,Video will stop throughout workout have to exit video to restart... Have tried uninstalling making sure app is up to date etc... Started working for a short period back to stopping multiple times throughout workout. Awful.,1
com.bodybuilding.rise,A Google user,Doung at home work out. Great.,5
com.bodybuilding.rise,A Google user,"Best workout app on the store. With plenty of workouts and guides, there is no reason you can't find something useful.",4
com.bodybuilding.rise,A Google user,Awesome app. Paid for elite programs and it's worth it,5
com.bodybuilding.rise,A Google user,I really like the guidance provided during the workouts. The overviews help,5
com.bodybuilding.rise,A Google user,Amazing step by step app,5
